DUR1,2	YBR208C	1835
DUR3	YHL016C	735
DUS1	YML080W	423
DUS3	YLR401C	668
DUS4	YLR405W	367
DUT1	YBR252W	147
DXO1	YDR370C	442
DYN1	YKR054C	4092
DYN2	YDR424C	92
DYN3	YMR299C	312
DYS1	YHR068W	387
EAF1	YDR359C	982
EAF3	YPR023C	401
EAF5	YEL018W	279
EAF6	YJR082C	113
EAF7	YNL136W	425
EAP1	YKL204W	632
EAR1	YMR171C	550
EAT1	YGR015C	328
EBP2	YKL172W	427
EBS1	YDR206W	884
ECI1	YLR284C	280
ECL1	YGR146C	211
ECM1	YAL059W	212
ECM10	YEL030W	644
ECM11	YDR446W	302
ECM12	YHR021W-A	151
ECM13	YBL043W	257
ECM14	YHR132C	430
ECM15	YBL001C	104
ECM16	YMR128W	1267
ECM18	YDR125C	453
ECM19	YLR390W	112
ECM2	YBR065C	364
ECM21	YBL101C	1117
ECM22	YLR228C	814
ECM23	YPL021W	187
ECM25	YJL201W	599
ECM27	YJR106W	725
ECM29	YHL030W	1868
ECM3	YOR092W	613
ECM30	YLR436C	1274
ECM31	YBR176W	312
ECM32	YER176W	1121
ECM33	YBR078W	429
ECM34	YHL043W	170
ECM38	YLR299W	660
ECM4	YKR076W	370
ECM5	YMR176W	1411
ECM7	YLR443W	448
ECM8	YBR076W	354
ECM9	YKR004C	377
ECO1	YFR027W	281
ECT1	YGR007W	323
EDC1	YGL222C	175
EDC2	YER035W	145
EDC3	YEL015W	551
EDE1	YBL047C	1381
EDS1	YBR033W	919
EEB1	YPL095C	456
EFB1	YAL003W	206
EFG1	YGR271C-A	233
EFM1	YHL039W	585
EFM2	YBR271W	419
EFM3	YJR129C	339
EFM4	YIL064W	257
EFM5	YGR001C	248
EFM6	YNL024C	246
EFR3	YMR212C	782
EFT1	YOR133W	842
EFT2	YDR385W	842
EGD1	YPL037C	157
EGD2	YHR193C	174
EGH1	YIR007W	764
EGO2	YCR075W-A	75
EGO4	YNR034W-A	98
EGT2	YNL327W	1041
EHD3	YDR036C	500
EHT1	YBR177C	451
EIS1	YMR031C	843
EKI1	YDR147W	534
ELA1	YNL230C	379
ELC1	YPL046C	99
ELF1	YKL160W	145
ELG1	YOR144C	791
ELM1	YKL048C	640
ELO1	YJL196C	310
ELO2	YCR034W	347
ELO3	YLR372W	345
ELP2	YGR200C	788
ELP3	YPL086C	557
ELP4	YPL101W	456
ELP6	YMR312W	273
EMA17	YIL029C	142
EMA19	YLR050C	161
EMA35	YCR100C	316
EMC1	YCL045C	760
EMC10	YDR056C	205
EMC2	YJR088C	292
EMC3	YKL207W	253
EMC4	YGL231C	190
EMC5	YIL027C	141
EMC6	YLL014W	108
EMG1	YLR186W	252
EMI1	YDR512C	187
EMI2	YDR516C	500
EMP24	YGL200C	203
EMP46	YLR080W	444
EMP47	YFL048C	445
EMP65	YER140W	556
EMP70	YLR083C	667
EMW1	YNL313C	904
ENA1	YDR040C	1091
ENA2	YDR039C	1091
ENA5	YDR038C	1091
ENB1	YOL158C	606
END3	YNL084C	349
ENO1	YGR254W	437
ENO2	YHR174W	437
ENP1	YBR247C	483
ENP2	YGR145W	707
ENT1	YDL161W	454
ENT2	YLR206W	613
ENT3	YJR125C	408
ENT4	YLL038C	247
ENT5	YDR153C	411
ENV11	YGR071C	860
ENV7	YPL236C	364
ENV9	YOR246C	330
EOS1	YNL080C	366
EPL1	YFL024C	832
EPO1	YMR124W	943
EPS1	YIL005W	701
EPT1	YHR123W	391
ERB1	YMR049C	807
ERC1	YHR032W	581
ERD1	YDR414C	362
ERD2	YBL040C	219
ERF2	YLR246W	359
ERG1	YGR175C	496
ERG10	YPL028W	398
ERG11	YHR007C	530
ERG12	YMR208W	443
ERG13	YML126C	491
ERG2	YMR202W	222
ERG20	YJL167W	352
ERG24	YNL280C	438
ERG25	YGR060W	309
ERG26	YGL001C	349
ERG27	YLR100W	347
ERG28	YER044C	148
ERG29	YMR134W	237
ERG3	YLR056W	365
ERG4	YGL012W	473
ERG5	YMR015C	538
ERG6	YML008C	383
ERG7	YHR072W	731
ERG8	YMR220W	451
ERG9	YHR190W	444
ERI1	YPL096C-A	68
ERJ5	YFR041C	295
ERO1	YML130C	563
ERP1	YAR002C-A	219
ERP2	YAL007C	215
ERP3	YDL018C	225
ERP4	YOR016C	207
ERP5	YHR110W	212
ERP6	YGL002W	216
ERR1	YOR393W	437
ERR2	YPL281C	437
ERR3	YMR323W	437
ERS1	YCR075C	260
ERT1	YBR239C	529
ERV1	YGR029W	189
ERV14	YGL054C	138
ERV15	YBR210W	142
ERV2	YPR037C	196
ERV25	YML012W	211
ERV29	YGR284C	310
ERV41	YML067C	352
ERV46	YAL042W	415
ESA1	YOR244W	445
ESBP6	YNL125C	673
ESC1	YMR219W	1658
ESC2	YDR363W	456
ESC8	YOL017W	714
ESF1	YDR365C	628
ESF2	YNR054C	316
ESL1	YIL151C	1118
ESL2	YKR096W	1195
ESP1	YGR098C	1630
ESS1	YJR017C	170
EST1	YLR233C	699
EST2	YLR318W	884
EST3	YIL009C-A	181
ETP1	YHL010C	585
ETR1	YBR026C	380
ETT1	YOR051C	412
EUG1	YDR518W	517
EXG1	YLR300W	448
EXG2	YDR261C	562
EXO1	YOR033C	702
EXO5	YBR163W	585
EXO70	YJL085W	623
EXO84	YBR102C	753
EXP1	YDL121C	149
FAA1	YOR317W	700
FAA2	YER015W	744
FAA3	YIL009W	694
FAA4	YMR246W	694
FAB1	YFR019W	2278
FAD1	YDL045C	306
FAF1	YIL019W	346
FAL1	YDR021W	399
FAP1	YNL023C	965
FAP7	YDL166C	197
FAR1	YJL157C	830
FAR10	YLR238W	478
FAR11	YNL127W	953
FAR3	YMR052W	204
FAR7	YFR008W	221
FAR8	YMR029C	523
FAS1	YKL182W	2051
FAS2	YPL231W	1887
FAT1	YBR041W	669
FAT3	YKL187C	750
FAU1	YER183C	211
FBA1	YKL060C	359
FBP1	YLR377C	348
FBP26	YJL155C	452
FCF1	YDR339C	189
FCF2	YLR051C	217
FCP1	YMR277W	732
FCY1	YPR062W	158
FCY2	YER056C	533
FCY21	YER060W	528
FCY22	YER060W-A	530
FDC1	YDR539W	503
FDH1	YOR388C	376
FDH2	YPL275W	236
FDO1	YMR144W	342
FEN2	YCR028C	512
FES1	YBR101C	290
FET3	YMR058W	636
FET4	YMR319C	552
FET5	YFL041W	622
FEX1	YOR390W	375
FEX2	YPL279C	375
FHL1	YPR104C	936
FHN1	YGR131W	174
FIG1	YBR040W	298
FIG2	YCR089W	1609
FIG4	YNL325C	879
FIN1	YDR130C	291
FIP1	YJR093C	327
FIR1	YER032W	876
FIS1	YIL065C	155
FIT1	YDR534C	528
FIT2	YOR382W	153
FIT3	YOR383C	204
FKH1	YIL131C	484
FKH2	YNL068C	862
FKS1	YLR342W	1876
FKS3	YMR306W	1785
FLC1	YPL221W	793
FLC2	YAL053W	783
FLC3	YGL139W	802
FLO1	YAR050W	1537
FLO10	YKR102W	1169
FLO11	YIR019C	1367
FLO5	YHR211W	1075
FLO8	YER109C	799
FLO9	YAL063C	1322
FLP1	R0010W	423
FLR1	YBR008C	548
FLX1	YIL134W	311
FMC1	YIL098C	155
FMN1	YDR236C	218
FMO1	YHR176W	432
FMP10	YER182W	244
FMP16	YDR070C	93
FMP23	YBR047W	175
FMP25	YLR077W	583
FMP27	YLR454W	2628
FMP30	YPL103C	468
FMP32	YFL046W	207
FMP33	YJL161W	180
FMP40	YPL222W	688
FMP41	YNL168C	259
FMP42	YMR221C	504
FMP45	YDL222C	309
FMP46	YKR049C	133
FMP48	YGR052W	369
FMP49	YER038W-A	126
FMP52	YER004W	231
FMS1	YMR020W	508
FMT1	YBL013W	401
FOB1	YDR110W	566
FOL1	YNL256W	824
FOL2	YGR267C	243
FOL3	YMR113W	427
FOX2	YKR009C	900
FPK1	YNR047W	893
FPR1	YNL135C	114
FPR2	YDR519W	135
FPR3	YML074C	411
FPR4	YLR449W	392
FPS1	YLL043W	669
FRA1	YLL029W	749
FRD1	YEL047C	470
FRE1	YLR214W	686
FRE2	YKL220C	711
FRE3	YOR381W	711
FRE4	YNR060W	719
FRE5	YOR384W	694
FRE6	YLL051C	712
FRE7	YOL152W	620
FRE8	YLR047C	686
FRK1	YPL141C	865
FRM2	YCL026C-A	193
FRQ1	YDR373W	190
FRS1	YLR060W	595
FRS2	YFL022C	503
FRT1	YOR324C	602
FRT2	YAL028W	528
FSF1	YOR271C	327
FSH1	YHR049W	243
FSH2	YMR222C	223
FSH3	YOR280C	266
FTH1	YBR207W	465
FTR1	YER145C	404
FUB1	YCR076C	250
FUI1	YBL042C	639
FUM1	YPL262W	488
FUN12	YAL035W	1002
FUN14	YAL008W	198
FUN19	YAL034C	413
FUN26	YAL022C	517
FUN30	YAL019W	1131
FUR1	YHR128W	216
FUR4	YBR021W	633
FUS1	YCL027W	512
FUS2	YMR232W	677
FUS3	YBL016W	353
FYV1	YDR024W	161
FYV10	YIL097W	516
FYV12	YOR183W	129
FYV4	YHR059W	130
FYV5	YCL058C	152
FYV6	YNL133C	173
FYV7	YLR068W	151
FYV8	YGR196C	817
FZF1	YGL254W	299
FZO1	YBR179C	855
GAA1	YLR088W	614
GAB1	YLR459W	394
GAC1	YOR178C	793
GAD1	YMR250W	585
GAL1	YBR020W	528
GAL10	YBR019C	699
GAL11	YOL051W	1081
GAL2	YLR081W	574
GAL3	YDR009W	520
GAL4	YPL248C	881
GAL7	YBR018C	366
GAL80	YML051W	435
GAL83	YER027C	417
GAP1	YKR039W	602
GAR1	YHR089C	205
GAS1	YMR307W	559
GAS2	YLR343W	555
GAS3	YMR215W	524
GAS4	YOL132W	471
GAS5	YOL030W	484
GAT1	YFL021W	510
GAT2	YMR136W	560
GAT3	YLR013W	141
GAT4	YIR013C	121
GBP2	YCL011C	427
GCD1	YOR260W	578
GCD10	YNL062C	478
GCD11	YER025W	527
GCD14	YJL125C	383
GCD2	YGR083C	651
GCD6	YDR211W	712
GCD7	YLR291C	381
GCG1	YER163C	232
GCN1	YGL195W	2672
GCN2	YDR283C	1659
GCN20	YFR009W	752
GCN3	YKR026C	305
GCN4	YEL009C	281
GCN5	YGR252W	439
GCR1	YPL075W	785
GCR2	YNL199C	534
GCS1	YDL226C	352
GCV1	YDR019C	400
GCV2	YMR189W	1034
GCV3	YAL044C	170
GCY1	YOR120W	312
GDA1	YEL042W	518
GDB1	YPR184W	1536
GDE1	YPL110C	1223
GDH1	YOR375C	454
GDH2	YDL215C	1092
GDH3	YAL062W	457
GDI1	YER136W	451
GDS1	YOR355W	522
GDT1	YBR187W	280
GEA1	YJR031C	1408
GEA2	YEL022W	1459
GEF1	YJR040W	779
GEM1	YAL048C	662
GEP3	YOR205C	556
GEP4	YHR100C	185
GEP5	YLR091W	293
GEP7	YGL057C	287
GET1	YGL020C	235
GET2	YER083C	285
GET3	YDL100C	354
GET4	YOR164C	312
GEX1	YCL073C	615
GEX2	YKR106W	615
GFA1	YKL104C	717
GFD1	YMR255W	188
GFD2	YCL036W	566
GGA1	YDR358W	557
GGA2	YHR108W	585
GGC1	YDL198C	300
GIC1	YHR061C	314
GIC2	YDR309C	383
GID7	YCL039W	745
GID8	YMR135C	455
GIM3	YNL153C	129
GIM4	YEL003W	111
GIM5	YML094W	163
GIN4	YDR507C	1142
GIP1	YBR045C	639
GIP2	YER054C	548
GIP3	YPL137C	1276
GIP4	YAL031C	760
GIR2	YDR152W	265
GIS1	YDR096W	894
GIS2	YNL255C	153
GIS3	YLR094C	502
GIS4	YML006C	774
GIT1	YCR098C	518
GLC3	YEL011W	704
GLC7	YER133W	312
GLC8	YMR311C	229
GLD1	YPR109W	294
GLE1	YDL207W	538
GLE2	YER107C	365
GLG1	YKR058W	616
GLG2	YJL137C	380
GLK1	YCL040W	500
GLN1	YPR035W	370
GLN3	YER040W	730
GLN4	YOR168W	809
GLO1	YML004C	326
GLO2	YDR272W	274
GLO3	YER122C	493
GLO4	YOR040W	285
GLR1	YPL091W	483
GLT1	YDL171C	2145
GLY1	YEL046C	387
GMC1	YDR506C	608
GMC2	YLR445W	188
GMH1	YKR030W	273
GNA1	YFL017C	159
GND1	YHR183W	489
GND2	YGR256W	492
GNP1	YDR508C	663
GNT1	YOR320C	491
GON7	YJL184W	123
GOR1	YNL274C	350
GOS1	YHL031C	223
GOT1	YMR292W	138
GPA1	YHR005C	472
GPA2	YER020W	449
GPB1	YOR371C	897
GPB2	YAL056W	880
GPC1	YGR149W	432
GPD1	YDL022W	391
GPD2	YOL059W	440
GPG1	YGL121C	126
GPH1	YPR160W	902
GPI1	YGR216C	609
GPI10	YGL142C	616
GPI11	YDR302W	219
GPI12	YMR281W	304
GPI13	YLL031C	1017
GPI14	YJR013W	403
GPI15	YNL038W	229
GPI16	YHR188C	610
GPI17	YDR434W	534
GPI18	YBR004C	433
GPI19	YDR437W	140
GPI2	YPL076W	280
GPI8	YDR331W	411
GPM1	YKL152C	247
GPM2	YDL021W	311
GPM3	YOL056W	303
GPN2	YOR262W	347
GPN3	YLR243W	272
GPP1	YIL053W	250
GPP2	YER062C	250
GPR1	YDL035C	961
GPT2	YKR067W	743
GPX1	YKL026C	167
GPX2	YBR244W	162
GRC3	YLL035W	632
GRE1	YPL223C	168
GRE2	YOL151W	342
GRE3	YHR104W	327
GRH1	YDR517W	372
GRR1	YJR090C	1151
GRS1	YBR121C	667
GRS2	YPR081C	618
GRX1	YCL035C	110
GRX2	YDR513W	143
GRX3	YDR098C	250
GRX4	YER174C	244
GRX5	YPL059W	150
GRX6	YDL010W	231
GRX7	YBR014C	203
GRX8	YLR364W	109
GSC2	YGR032W	1895
GSF2	YML048W	403
GSH1	YJL101C	678
GSH2	YOL049W	491
GSM1	YJL103C	618
GSP1	YLR293C	219
GSP2	YOR185C	220
GSY1	YFR015C	708
GSY2	YLR258W	705
GTB1	YDR221W	702
GTF1	YGR102C	183
GTO1	YGR154C	356
GTO3	YMR251W	366
GTR1	YML121W	310
GTR2	YGR163W	341
GTS1	YGL181W	396
GTT1	YIR038C	234
GTT2	YLL060C	233
GTT3	YEL017W	337
GUA1	YMR217W	525
GUD1	YDL238C	489
GUF1	YLR289W	645
GUK1	YDR454C	187
GUP1	YGL084C	560
GUP2	YPL189W	609
GUS1	YGL245W	708
GUT1	YHL032C	709
GUT2	YIL155C	649
GVP36	YIL041W	326
GWT1	YJL091C	490
GYL1	YMR192W	720
GYP1	YOR070C	637
GYP5	YPL249C	894
GYP6	YJL044C	458
GYP7	YDL234C	746
GYP8	YFL027C	497
GZF3	YJL110C	551
HAA1	YPR008W	694
HAC1	YFL031W	238
HAL1	YPR005C	294
HAL5	YJL165C	855
HAL9	YOL089C	1030
HAM1	YJR069C	197
HAP1	YLR256W	1502
HAP2	YGL237C	265
HAP3	YBL021C	144
HAP4	YKL109W	554
HAP5	YOR358W	242
HAS1	YMR290C	505
HAT1	YPL001W	374
HAT2	YEL056W	401
HBN1	YCL026C-B	193
HBS1	YKR084C	611
HBT1	YDL223C	1046
HCA4	YJL033W	770
HCH1	YNL281W	153
HCM1	YCR065W	564
HCR1	YLR192C	265
HCS1	YKL017C	683
HDA1	YNL021W	706
HDA2	YDR295C	674
HDA3	YPR179C	655
HED1	YDR014W-A	162
HEF3	YNL014W	1044
HEH2	YDR458C	663
HEK2	YBL032W	381
HEL1	YKR017C	551
HEL2	YDR266C	639
HEM1	YDR232W	548
HEM12	YDR047W	362
HEM13	YDR044W	328
HEM14	YER014W	539
HEM15	YOR176W	393
HEM2	YGL040C	342
HEM25	YDL119C	307
HEM3	YDL205C	327
HEM4	YOR278W	275
HER1	YOR227W	1246
HER2	YMR293C	464
HES1	YOR237W	434
HFA1	YMR207C	2123
HFD1	YMR110C	532
HFI1	YPL254W	488
HFM1	YGL251C	1187
HGH1	YGR187C	394
HHF1	YBR009C	103
HHF2	YNL030W	103
HHO1	YPL127C	258
HHT1	YBR010W	136
HHT2	YNL031C	136
HHY1	YEL059W	102
HIF1	YLL022C	385
HIM1	YDR317W	414
HIP1	YGR191W	603
HIR1	YBL008W	840
HIR2	YOR038C	875
HIR3	YJR140C	1648
HIS1	YER055C	297
HIS2	YFR025C	335
HIS3	YOR202W	220
HIS4	YCL030C	799
HIS5	YIL116W	385
HIS6	YIL020C	261
HIS7	YBR248C	552
HIT1	YJR055W	164
HKR1	YDR420W	1802
HLJ1	YMR161W	224
HLR1	YDR528W	423
HMF1	YER057C	129
HMG1	YML075C	1054
HMG2	YLR450W	1045
HMI1	YOL095C	706
HMLALPHA1	YCL066W	175
HMLALPHA2	YCL067C	210
HMO1	YDR174W	246
HMRA1	YCR097W	126
HMRA2	YCR096C	119
HMS1	YOR032C	434
HMS2	YJR147W	358
HMT1	YBR034C	348
HMX1	YLR205C	317
HNM1	YGL077C	563
HNT1	YDL125C	158
HNT2	YDR305C	217
HNT3	YOR258W	217
HO	YDL227C	586
HOC1	YJR075W	396
HOF1	YMR032W	669
HOG1	YLR113W	435
HOL1	YNR055C	586
HOM2	YDR158W	365
HOM3	YER052C	527
HOM6	YJR139C	359
HOP1	YIL072W	605
HOP2	YGL033W	214
HOR7	YMR251W-A	59
HOS1	YPR068C	470
HOS2	YGL194C	452
HOS3	YPL116W	697
HOS4	YIL112W	1083
HOT1	YMR172W	719
HOT13	YKL084W	116
HPA2	YPR193C	156
HPA3	YEL066W	179
HPC2	YBR215W	625
HPF1	YOL155C	967
HPM1	YIL110W	377
HPR1	YDR138W	752
HPT1	YDR399W	221
HRB1	YNL004W	454
HRD1	YOL013C	551
HRD3	YLR207W	833
HRI1	YLR301W	244
HRK1	YOR267C	759
HRP1	YOL123W	534
HRQ1	YDR291W	1077
HRR25	YPL204W	494
HRT1	YOL133W	121
HRT3	YLR097C	344
HSC82	YMR186W	705
HSE1	YHL002W	452
HSF1	YGL073W	833
HSH155	YMR288W	971
HSH49	YOR319W	213
HSK3	YKL138C-A	69
HSL1	YKL101W	1518
HSL7	YBR133C	827
HSM3	YBR272C	480
HSP10	YOR020C	106
HSP104	YLL026W	908
HSP12	YFL014W	109
HSP150	YJL159W	413
HSP26	YBR072W	214
HSP30	YCR021C	332
HSP31	YDR533C	237
HSP32	YPL280W	237
HSP33	YOR391C	237
HSP42	YDR171W	375
HSP60	YLR259C	572
HSP78	YDR258C	811
HSP82	YPL240C	709
HST1	YOL068C	503
HST2	YPL015C	357
HST3	YOR025W	447
HST4	YDR191W	370
HSV2	YGR223C	448
HTA1	YDR225W	132
HTA2	YBL003C	132
HTB1	YDR224C	131
HTB2	YBL002W	131
HTC1	YPL067C	198
HTD2	YHR067W	280
HTL1	YCR020W-B	78
HTS1	YPR033C	546
HTZ1	YOL012C	134
HUA1	YGR268C	198
HUA2	YOR284W	243
HUB1	YNR032C-A	73
HUG1	YML058W-A	68
HUL4	YJR036C	892
HUL5	YGL141W	910
HUR1	YGL168W	110
HUT1	YPL244C	339
HVG1	YER039C	249
HXK1	YFR053C	485
HXK2	YGL253W	486
HXT1	YHR094C	570
HXT10	YFL011W	546
HXT11	YOL156W	567
HXT12	YIL170W	457
HXT13	YEL069C	564
HXT14	YNL318C	540
HXT15	YDL245C	567
HXT16	YJR158W	567
HXT17	YNR072W	564
HXT2	YMR011W	541
HXT3	YDR345C	567
HXT4	YHR092C	576
HXT5	YHR096C	592
HXT6	YDR343C	570
HXT7	YDR342C	570
HXT8	YJL214W	569
HXT9	YJL219W	567
HYM1	YKL189W	399
HYP2	YEL034W	157
HYR1	YIR037W	163
IAH1	YOR126C	238
IAI11	YBL059W	193
IBA57	YJR122W	497
IBD2	YNL164C	351
ICE2	YIL090W	491
ICL1	YER065C	557
ICL2	YPR006C	575
ICP55	YER078C	511
ICS2	YBR157C	255
ICS3	YJL077C	131
ICT1	YLR099C	394
ICY1	YMR195W	127
IDH1	YNL037C	360
IDH2	YOR136W	369
IDI1	YPL117C	288
IDP1	YDL066W	428
IDP2	YLR174W	412
IDP3	YNL009W	420
IDS2	YJL146W	469
IES1	YFL013C	692
IES2	YNL215W	320
IES3	YLR052W	250
IES4	YOR189W	116
IES5	YER092W	125
IES6	YEL044W	166
IFA38	YBR159W	347
IFH1	YLR223C	1085
IFM1	YOL023W	676
IGD1	YFR017C	195
IGO1	YNL157W	168
IGO2	YHR132W-A	131
IKI1	YHR187W	309
IKI3	YLR384C	1349
IKS1	YJL057C	667
ILM1	YJR118C	203
ILS1	YBL076C	1072
ILT1	YDR090C	310
ILV1	YER086W	576
ILV2	YMR108W	687
ILV3	YJR016C	585
ILV5	YLR355C	395
ILV6	YCL009C	309
IMA1	YGR287C	589
IMA2	YOL157C	589
IMA3	YIL172C	589
IMA4	YJL221C	589
IMA5	YJL216C	581
IMD1	YAR073W	403
IMD2	YHR216W	523
IMD3	YLR432W	523
IMD4	YML056C	524
IME1	YJR094C	360
IME2	YJL106W	645
IME4	YGL192W	600
IMG1	YCR046C	169
IMG2	YCR071C	146
IMH1	YLR309C	911
IML1	YJR138W	1584
IML2	YJL082W	731
IML3	YBR107C	245
IMO32	YGR031W	342
IMP1	YMR150C	190
IMP2	YMR035W	177
IMP2'	YIL154C	346
IMP3	YHR148W	183
IMP4	YNL075W	290
INA1	YLR413W	675
INA17	YPL099C	182
INA22	YIR024C	216
INH1	YDL181W	85
INM1	YHR046C	295
INM2	YDR287W	292
INN1	YNL152W	409
INO1	YJL153C	533
INO2	YDR123C	304
INO4	YOL108C	151
INO80	YGL150C	1489
INP1	YMR204C	420
INP2	YMR163C	705
INP51	YIL002C	946
INP52	YNL106C	1183
INP53	YOR109W	1107
INP54	YOL065C	384
IOC2	YLR095C	812
IOC3	YFR013W	787
IOC4	YMR044W	475
IPA1	YJR141W	347
IPI1	YHR085W	334
IPI3	YNL182C	555
IPK1	YDR315C	281
IPL1	YPL209C	367
IPP1	YBR011C	287
IPT1	YDR072C	527
IQG1	YPL242C	1495
IRA1	YBR140C	3092
IRA2	YOL081W	3079
IRC10	YOL015W	586
IRC11	YOR013W	156
IRC13	YOR235W	104
IRC14	YOR135C	113
IRC15	YPL017C	499
IRC16	YPR038W	119
IRC18	YJL037W	224
IRC19	YLL033W	230
IRC2	YDR112W	102
IRC20	YLR247C	1556
IRC21	YMR073C	201
IRC22	YEL001C	225
IRC23	YOR044W	157
IRC24	YIR036C	263
IRC25	YLR021W	179
IRC3	YDR332W	689
IRC4	YDR540C	179
IRC5	YFR038W	853
IRC6	YFR043C	237
IRC7	YFR055W	340
IRC8	YJL051W	822
IRC9	YJL142C	130
IRE1	YHR079C	1115
IRR1	YIL026C	1150
IRS4	YKR019C	615
ISA1	YLL027W	250
ISA2	YPR067W	185
ISC1	YER019W	477
ISC10	YER180C	267
ISD11	YER048W-A	94
ISF1	YMR081C	338
ISM1	YPL040C	1002
ISN1	YOR155C	450
ISR1	YPR106W	443
IST1	YNL265C	298
IST2	YBR086C	946
IST3	YIR005W	148
ISU1	YPL135W	165
ISU2	YOR226C	156
ISW1	YBR245C	1129
ISW2	YOR304W	1120
ISY1	YJR050W	235
ITC1	YGL133W	1264
ITR1	YDR497C	584
ITR2	YOL103W	609
ITT1	YML068W	464
IVY1	YDR229W	453
IWR1	YDL115C	353
IXR1	YKL032C	597
IZH1	YDR492W	316
IZH2	YOL002C	317
IZH3	YLR023C	543
IZH4	YOL101C	312
JAC1	YGL018C	184
JEM1	YJL073W	645
JEN1	YKL217W	616
JHD1	YER051W	492
JHD2	YJR119C	728
JID1	YPR061C	301
JIP3	YLR331C	125
JIP4	YDR475C	876
JIP5	YPR169W	492
JJJ1	YNL227C	590
JJJ2	YJL162C	583
JJJ3	YJR097W	172
JLP1	YLL057C	412
JLP2	YMR132C	208
JNM1	YMR294W	373
JSN1	YJR091C	1091
KAE1	YKR038C	386
KAP104	YBR017C	918
KAP114	YGL241W	1004
KAP120	YPL125W	1032
KAP122	YGL016W	1081
KAP123	YER110C	1113
KAP95	YLR347C	861
KAR1	YNL188W	433
KAR2	YJL034W	682
KAR3	YPR141C	729
KAR4	YCL055W	335
KAR5	YMR065W	504
KAR9	YPL269W	644
KCC4	YCL024W	1037
KCH1	YJR054W	497
KCS1	YDR017C	1050
KDX1	YKL161C	433
KEG1	YFR042W	200
KEI1	YDR367W	221
KEL1	YHR158C	1164
KEL2	YGR238C	882
KEL3	YPL263C	651
KES1	YPL145C	434
KEX1	YGL203C	729
KEX2	YNL238W	814
KGD1	YIL125W	1014
KGD2	YDR148C	463
KHA1	YJL094C	873
KIC1	YHR102W	1080
KIN1	YDR122W	1064
KIN2	YLR096W	1147
KIN28	YDL108W	306
KIN3	YAR018C	435
KIN4	YOR233W	800
KIN82	YCR091W	720
KIP1	YBL063W	1111
KIP2	YPL155C	706
KIP3	YGL216W	805
KKQ8	YKL168C	724
KNH1	YDL049C	268
KNS1	YLL019C	737
KOG1	YHR186C	1557
KRE1	YNL322C	313
KRE2	YDR483W	442
KRE28	YDR532C	385
KRE29	YER038C	464
KRE33	YNL132W	1056
KRE5	YOR336W	1365
KRE6	YPR159W	720
KRE9	YJL174W	276
KRI1	YNL308C	591
KRR1	YCL059C	316
KRS1	YDR037W	591
KSH1	YNL024C-A	72
KSP1	YHR082C	1029
KSS1	YGR040W	368
KTI11	YBL071W-A	82
KTI12	YKL110C	313
KTR1	YOR099W	393
KTR2	YKR061W	425
KTR3	YBR205W	404
KTR4	YBR199W	464
KTR5	YNL029C	522
KTR6	YPL053C	446
KTR7	YIL085C	517
KXD1	YGL079W	218
LAA1	YJL207C	2014
LAC1	YKL008C	418
LAG1	YHL003C	411
LAG2	YOL025W	660
LAM1	YHR155W	1228
LAM4	YHR080C	1345
LAM5	YFL042C	674
LAM6	YLR072W	693
LAP2	YNL045W	671
LAP3	YNL239W	454
LAS1	YKR063C	502
LAS17	YOR181W	633
LAS21	YJL062W	830
LAT1	YNL071W	482
LCB1	YMR296C	558
LCB2	YDR062W	561
LCB3	YJL134W	409
LCB4	YOR171C	624
LCB5	YLR260W	687
LCD1	YDR499W	747
LCL1	YPL056C	101
LCL2	YLR104W	131
LCL3	YGL085W	274
LCP5	YER127W	357
LDB16	YCL005W	256
LDB17	YDL146W	491
LDB18	YLL049W	179
LDB19	YOR322C	818
LDB7	YBL006C	180
LDH1	YBR204C	375
LDO16	YMR148W	148
LDO45	YMR147W	223
LDS1	YAL018C	325
LDS2	YOL047C	356
LEA1	YPL213W	238
LEE1	YPL054W	301
LEM3	YNL323W	414
LEO1	YOR123C	464
LEU1	YGL009C	779
LEU2	YCL018W	364
LEU3	YLR451W	886
LEU4	YNL104C	619
LEU5	YHR002W	357
LEU9	YOR108W	604
LGE1	YPL055C	332
LHP1	YDL051W	275
LHS1	YKL073W	881
LIA1	YJR070C	325
LIF1	YGL090W	421
LIH1	YJR107W	328
LIN1	YHR156C	340
LIP1	YMR298W	150
LIP2	YLR239C	328
LIP5	YOR196C	414
LMO1	YLL007C	665
LNP1	YHR192W	278
LOA1	YPR139C	300
LOC1	YFR001W	204
LOG1	YJL055W	245
LOH1	YJL038C	219
LOS1	YKL205W	1100
LOT5	YKL183W	306
LOT6	YLR011W	191
LPD1	YFL018C	499
LPL1	YOR059C	450
LPP1	YDR503C	274
LPX1	YOR084W	387
LRE1	YCL051W	583
LRG1	YDL240W	1017
LRO1	YNR008W	661
LRP1	YHR081W	184
LRS4	YDR439W	347
LSB1	YGR136W	241
LSB3	YFR024C-A	459
LSB5	YCL034W	354
LSB6	YJL100W	607
LSC1	YOR142W	329
LSC2	YGR244C	427
LSG1	YGL099W	640
LSM1	YJL124C	172
LSM12	YHR121W	187
LSM2	YBL026W	95
LSM3	YLR438C-A	89
LSM4	YER112W	187
LSM5	YER146W	93
LSM6	YDR378C	86
LSM7	YNL147W	115
LSM8	YJR022W	109
LSO1	YJR005C-A	93
